# Brazilian Portuguese for Hushfacebook: the English key, a tab, the translation. One row per string.
# After editing, run python scripts/gen-l10n.py from the repository root.
Not saved: that isn't a Facebook photo or video	Não foi salvo: isso não é uma foto nem um vídeo do Facebook
Not saved: the file is over 512 MB	Não foi salvo: o arquivo tem mais de 512 MB
OK	OK
Choose a folder name under Movies and Pictures. Invalid characters become underscores. Leave it blank to use the default folder, %1$s.	Escolha o nome da pasta em Movies e Pictures. Caracteres inválidos viram sublinhados. Deixe em branco para usar a pasta padrão, %1$s.
Open links in your browser	Abrir links no seu navegador
Paid ads in the feed. They're dropped before Facebook adds them, so no gap is left.	Anúncios pagos no feed. São removidos antes de o Facebook adicioná-los, então não fica nenhum espaço vazio.
Pause Hushfacebook	Pausar o Hushfacebook
Posts Facebook files as promotions rather than as ads.	Posts que o Facebook classifica como promoções, e não como anúncios.
Posts Facebook slips into your feed from people and pages you don't follow and groups you haven't joined.	Publicações de pessoas e Páginas que você não segue e de grupos dos quais você não participa, que o Facebook coloca no seu feed.
Posts that Facebook's own detection marks as made with AI. A post that only its creator labelled as AI stays. It's off by default because it hasn't been tested on a real feed yet.	Posts que a detecção do próprio Facebook marca como feitos com IA. Um post que só o autor marcou como IA continua aparecendo. Esta opção vem desligada porque ainda não foi testada em um feed real.
Profiles and some Settings pages open again on this re-signed build.	Perfis e algumas páginas de Configurações voltam a abrir nesta versão reassinada.
Re-signed build fix	Correção para versão reassinada
Reading the settings file	Lendo o arquivo de configurações
Reels and Watch	Reels e Watch
Remove tracking from shared links	Remover o rastreamento dos links compartilhados
Retry	Tentar novamente
Save any story	Salvar qualquer story
Save cancelled	Salvamento cancelado
Save folder	Pasta de destino
Save full report	Salvar relatório completo
Saved to %1$s	Salvo em %1$s
Saved to the gallery	Salvo na galeria
Saved. Restart Facebook to apply this change.	Salvo. Reinicie o Facebook para aplicar esta alteração.
Save your switches and download settings to a file. Pause and Debug logging aren't included.	Salve suas opções e as configurações de download em um arquivo. A pausa e o Registro de depuração não são incluídos.
Saves will go to a folder named %1$s.	O que você salvar vai para uma pasta chamada %1$s.
Saving a photo	Salvando uma foto
Saving a video	Salvando um vídeo
Saving the settings file	Salvando o arquivo de configurações
Saving...	Salvando...
Set when you patched	Definido ao aplicar os patches
Settings couldn't open	Não foi possível abrir as configurações
Settings couldn't refresh completely. Reopen settings and try again.	Não foi possível atualizar as configurações por completo. Reabra as configurações e tente de novo.
Settings exported.	Configurações exportadas.
Settings imported. %1$d switch changed.	Configurações importadas. %1$d opção mudou.
Settings imported. %1$d switches changed.	Configurações importadas. %1$d opções mudaram.
Settings imported. Saves will go to a folder named %1$s.	Configurações importadas. O que você salvar vai para uma pasta chamada %1$s.
Source code and issues	Código-fonte e relatos de problemas
Stays in while paused	O que continua ativo na pausa
Stories	Stories
Takes tracking tags such as mibextid off the links you share or copy. A facebook.com/share/ link is made for one share, so Facebook can still trace it back to you.	Remove as tags de rastreamento, como mibextid, dos links que você compartilha ou copia. Um link facebook.com/share/ é criado para um único compartilhamento, então o Facebook ainda consegue associá-lo a você.
Tap to turn it back on.	Toque para reativar.
That file is too large to be a settings file. Nothing was changed.	Esse arquivo é grande demais para ser um arquivo de configurações. Nada foi alterado.
That file isn't readable text, so it may have been damaged on the way. Nothing was changed.	Esse arquivo não é texto legível, então pode ter sido danificado no caminho. Nada foi alterado.
That file lists a setting twice, so there's no telling which value to use. Nothing was changed.	Esse arquivo lista uma configuração duas vezes, então não dá para saber qual valor usar. Nada foi alterado.
That isn't a Hushfacebook settings file. Nothing was changed.	Isso não é um arquivo de configurações do Hushfacebook. Nada foi alterado.
That settings file holds a value Hushfacebook can't read. Nothing was changed.	Esse arquivo de configurações tem um valor que o Hushfacebook não consegue ler. Nada foi alterado.
That settings file is damaged or only partly downloaded. Nothing was changed.	Esse arquivo de configurações está danificado ou só foi baixado em parte. Nada foi alterado.
That settings file was written by a newer Hushfacebook than this one. Nothing was changed.	Esse arquivo de configurações foi criado por uma versão do Hushfacebook mais recente que esta. Nada foi alterado.
the ad telemetry block	o bloqueio da telemetria de anúncios
the AMOLED black theme	o tema preto AMOLED
the Audience Network block	o bloqueio do Audience Network
the background ad prefetch block	o bloqueio do pré-carregamento de anúncios em segundo plano
The diagnostic report couldn't be saved yet. Try again in a moment.	O relatório de diagnóstico ainda não pôde ser salvo. Tente de novo em instantes.
The diagnostic report couldn't be saved. Try again.	Não foi possível salvar o relatório de diagnóstico. Tente de novo.
The file %1$s couldn't be removed. Delete it from %2$s to turn Hushfacebook back on.	Não foi possível remover o arquivo %1$s. Exclua-o de %2$s para reativar o Hushfacebook.
the Material You theme	o tema Material You
the part of the Reels ad block patched into the app	a parte do bloqueio de anúncios do Reels aplicada no app
the re-signed build fix	a correção para versão reassinada
The row of friend suggestions between posts.	A fileira de sugestões de amizade entre as publicações.
The row of stories at the top of the feed, Create story included.	A fileira de stories no topo do feed, incluindo “Criar story”.
The rows of reels between posts, and the reels Facebook adds where your feed ends.	As fileiras de reels entre as publicações e os reels que o Facebook adiciona onde o seu feed termina.
The setting couldn't finish updating. Its saved value is shown.	Não foi possível concluir a atualização da configuração. O valor salvo está sendo mostrado.
There's no diagnostic data to clear.	Não há dados de diagnóstico para limpar.
There's no diagnostic data to put back.	Não há dados de diagnóstico para restaurar.
They're chosen in Morphe Manager when you patch, and Pause doesn't turn them off. Patch again to change them.	Eles são escolhidos no Morphe Manager quando você aplica os patches, e a pausa não os desliga. Aplique os patches de novo para mudá-los.
This phone has no file picker, so there's no way to choose a file here.	Este celular não tem seletor de arquivos, então não dá para escolher um arquivo aqui.
Try again, or go back to Facebook.	Tente de novo ou volte para o Facebook.
Version	Versão
Version %1$s for Facebook %2$s	Versão %1$s para o Facebook %2$s
Videos go to %1$s and photos to %2$s.	Os vídeos vão para %1$s e as fotos para %2$s.
Web links leave Facebook's in-app browser. Facebook's own pages still open in the app.	Os links da web deixam de abrir no navegador interno do Facebook. As páginas do próprio Facebook continuam abrindo no app.
Writes what each patch does to the Android log and the diagnostic report, and shows errors on screen. Leave it off unless you're reporting a problem.	Grava no registro do Android e no relatório de diagnóstico o que cada patch faz, e mostra os erros na tela. Deixe desligado, a não ser que esteja relatando um problema.
You paused Hushfacebook.	Você pausou o Hushfacebook.
Your switches already match that file, so nothing will change.	Suas opções já correspondem a esse arquivo, então nada vai mudar.
Keep feed position on return	Manter a posição no feed ao voltar
Returning to Facebook within ten minutes keeps your place. Pull to refresh still works.	Se você voltar ao Facebook em até dez minutos, continuará de onde parou. Puxe para baixo para atualizar quando quiser.
A finished story stays on screen until you tap or swipe. Turn this off for Facebook's timing.	Um story concluído fica na tela até você tocar ou deslizar. Desative para usar o tempo padrão do Facebook.
Stop Story auto-advance	Parar o avanço automático dos stories
Copy a short report to the clipboard.	Copie um relatório curto para a área de transferência.
Save the full report in Download/Morphe.	Salve o relatório completo em Download/Morphe.
Folder set to %1$s.	Pasta definida como %1$s.
Save	Salvar
Folder name	Nome da pasta
Hide prompts and promos under reels	Ocultar convites e promoções nos reels
Remix, Use template, Add yours and Edits buttons, plus Stars, games, partner apps and outside links. The song and other labels stay.	Os botões de remix, usar modelo, adicionar o seu e Edits, e os de estrelas, jogos, apps parceiros e links externos. A música e as outras etiquetas continuam.
Hide the Follow button on reels	Ocultar o botão Seguir nos reels
The Follow button next to the reel's author. You can still follow them from their profile.	O botão Seguir ao lado de quem publicou o reel. Você ainda pode seguir a pessoa pelo perfil dela.
Hide comment and reaction previews	Ocultar prévias de comentários e reações
The comment Facebook previews under a reel and the bubbles of friends who reacted. Open the comments to see them all.	O comentário que o Facebook mostra como prévia abaixo de um reel e as bolhas dos amigos que reagiram. Abra os comentários para ver todos.
Download quality	Qualidade do download
Best	A melhor
Smallest	A menor
Each video saves at the best quality the player streams.	Cada vídeo é salvo na melhor qualidade que o player reproduz.
Each video saves at its lowest quality, for the smallest file.	Cada vídeo é salvo na qualidade mais baixa dele, para o arquivo ficar o menor possível.
Each video saves at %1$s, or the closest quality it has.	Cada vídeo é salvo em %1$s ou na qualidade mais próxima que ele tiver.
Videos will save at the best quality.	Os vídeos vão ser salvos na melhor qualidade.
Videos will save at their lowest quality, for the smallest files.	Os vídeos vão ser salvos na qualidade mais baixa deles, para os arquivos ficarem os menores possíveis.
Videos will save at %1$s, or the closest quality each one has.	Os vídeos vão ser salvos em %1$s ou na qualidade mais próxima que cada um tiver.
Settings imported.	Configurações importadas.
Video file name	Nome do arquivo de vídeo
%1$s becomes the date and time of the save, %2$s the video's number on Facebook. A name with neither gets the date added. Invalid characters become underscores. Leave it blank to use the default, %3$s.	%1$s vira a data e a hora em que o vídeo foi salvo, e %2$s vira o número do vídeo no Facebook. Um nome sem nenhum dos dois recebe a data. Caracteres inválidos viram sublinhados. Deixe em branco para usar o nome padrão, %3$s.
Videos are named %1$s. Photos keep Facebook's own %2$s names.	Os vídeos se chamam %1$s. As fotos mantêm os nomes %2$s do próprio Facebook.
Saved videos will be named %1$s.	Os vídeos salvos vão se chamar %1$s.
File name	Nome do arquivo
File name set to %1$s.	Nome do arquivo definido como %1$s.
No app on this phone can open the link. The address is %1$s.	Nenhum app deste celular consegue abrir o link. O endereço é %1$s.
Hushfacebook pauses when Facebook restarts.	O Hushfacebook será pausado quando o Facebook reiniciar.
Pause, backup and diagnostics	Pausa, backup e diagnóstico
