# Turkish for Hushfacebook: the English key, a tab, the translation. One row per string.
# After editing, run python scripts/gen-l10n.py from the repository root.
Ads inside Reels. Banners, mid-rolls and app-inserted ads stay blocked even while paused.	Reels içindeki reklamlar. Banner'lar, video ortası reklamlar ve uygulamanın eklediği reklamlar duraklatıldığında da engellenir.
AMOLED black theme	AMOLED siyah tema
Audience Network off	Audience Network kapalı
Back	Geri
Background ad prefetch blocked	Arka planda reklam indirme engellendi
Cancel	İptal
Changing these	Bunları değiştirmek
Choose a settings file. Before anything is imported, you'll see how many switches it changes and any new download settings.	Bir ayar dosyası seç. İçe aktarmadan önce kaç anahtarın değişeceğini ve yeni indirme ayarlarını görürsün.
Clear diagnostic data	Tanılama verilerini temizle
Copy a quick report or save the full one to Download/Morphe. Names, IDs, links and cookies are omitted.	Kısa raporu kopyala veya tam raporu Download/Morphe konumuna kaydet. Adlar, kimlikler, bağlantılar ve çerezler çıkarılır.
Copy quick report	Hızlı raporu kopyala
Couldn't import every setting. Check the switches on this screen.	Bazı ayarlar içe aktarılamadı. Bu ekrandaki anahtarları kontrol et.
Couldn't import the settings. Nothing was changed.	Ayarlar içe aktarılamadı. Hiçbir şey değiştirilmedi.
Couldn't open that file. Nothing was changed.	Bu dosya açılamadı. Hiçbir şey değiştirilmedi.
Couldn't open the file picker. Try again.	Dosya seçici açılamadı. Tekrar dene.
Couldn't put back the diagnostic data. Try again.	Tanılama verileri geri getirilemedi. Tekrar dene.
Couldn't save the settings file. Try again.	Ayar dosyası kaydedilemedi. Tekrar dene.
Couldn't save this video. Play it for a moment, then try again.	Bu video kaydedilemedi. Biraz oynat, sonra tekrar dene.
Couldn't start that. Try again in a moment.	Bu işlem başlatılamadı. Birazdan tekrar dene.
Couldn't start the report export. Try again shortly.	Rapor dışa aktarımı başlatılamadı. Birazdan tekrar dene.
Dark mode draws black instead of dark grey. Turn on dark mode in Facebook to see it.	Karanlık mod koyu gri yerine siyah görünür. Görmek için Facebook'ta karanlık modu aç.
Debug logging	Hata ayıklama günlüğü
Diagnostic data cleared. Tap again to put it back.	Tanılama verileri temizlendi. Geri getirmek için tekrar dokun.
Diagnostic data put back.	Tanılama verileri geri getirildi.
Diagnostic report copied to the clipboard.	Tanılama raporu panoya kopyalandı.
Download	İndir
Download button on reels	Reels'teki İndir düğmesi
Download failed	İndirme başarısız oldu
Download feed and Watch videos	Akış ve Watch videolarını indir
Download to phone	Telefona indir
Downloads	İndirmeler
Empties the log and the filter counts a report would include.	Bir raporun içereceği günlüğü ve filtre sayaçlarını boşaltır.
Every switch but Debug logging acts as if it were off, and what was set when you patched stays in. Your settings stay as they are.	Hata ayıklama günlüğü dışındaki her anahtar kapalıymış gibi davranır, yamaladığında ayarlananlar ise devrede kalır. Ayarların olduğu gibi kalır.
Export diagnostic report	Tanılama raporunu dışa aktar
Export settings	Ayarları dışa aktar
Facebook crashed or froze within a minute of starting three times in a row, so Hushfacebook paused itself.	Facebook açıldıktan sonraki bir dakika içinde üst üste üç kez çöktü veya dondu, bu yüzden Hushfacebook kendini duraklattı.
Facebook doesn't download ads or its ad model in the background.	Facebook reklamları veya reklam modelini arka planda indirmez.
Facebook doesn't serve ads to other apps on this phone.	Facebook bu telefondaki diğer uygulamalara reklam sunmaz.
Facebook dark mode and this screen use your wallpaper colours. Android 11 uses blue instead. Turn on Facebook dark mode to see it.	Facebook karanlık modu ve bu ekran duvar kâğıdının renklerini kullanır. Android 11 bunun yerine mavi kullanır. Görmek için Facebook karanlık modunu aç.
From the next start, the switches above stop running and Facebook's own behaviour returns. Debug logging keeps working, and your choices stay.	Sonraki açılıştan itibaren yukarıdaki anahtarlar çalışmaz ve Facebook'un kendi davranışı geri gelir. Hata ayıklama günlüğü çalışmaya devam eder ve seçimlerin korunur.
Full report saved to %1$s	Tam rapor şuraya kaydedildi: %1$s
GPL-3.0, with the notices of the projects this is built on	GPL-3.0, üzerine kurulduğu projelerin lisans bildirimleriyle
Hide "People you may know"	“Tanıyor olabileceğin kişiler” bölümünü gizle
Hide "Suggested for you" posts	“Senin için önerilenler” gönderilerini gizle
Hide AI-detected posts	Yapay zekâ ile üretildiği tespit edilen gönderileri gizle
Hide promoted posts	Tanıtılan gönderileri gizle
Hide Reels in the feed	Akıştaki Reels videolarını gizle
Hide sponsored posts	Sponsorlu gönderileri gizle
Hide sponsored reels	Sponsorlu Reels videolarını gizle
Hide sponsored stories	Sponsorlu hikayeleri gizle
Hide page suggestions and Facebook's own promos	Sayfa önerilerini ve Facebook'un kendi tanıtımlarını gizle
Hide the Stories tray	Hikaye şeridini gizle
How far a photo or video you're saving has got, with a button to cancel it	Kaydettiğin fotoğraf veya videonun ilerleme durumu ve iptal etmek için bir düğme
Hushfacebook %1$s on Facebook %2$s	Facebook %2$s üzerinde Hushfacebook %1$s
Hushfacebook is on	Hushfacebook açık
Hushfacebook is paused	Hushfacebook duraklatıldı
Hushfacebook saves	Hushfacebook kaydetme işlemleri
Hushfacebook settings	Hushfacebook ayarları
Hushfacebook settings couldn't open	Hushfacebook ayarları açılamadı
Hushfacebook turns back on when Facebook restarts.	Hushfacebook, Facebook yeniden başladığında tekrar açılır.
Import	İçe aktar
Import settings	Ayarları içe aktar
Importing settings	Ayarlar içe aktarılıyor
Licenses	Lisanslar
Link expired. Reopen the item and try again	Bağlantının süresi doldu. Öğeyi yeniden açıp tekrar dene
Links	Bağlantılar
Material You theme	Material You teması
News feed	Akış
There's nothing to report yet. Turn on Debug logging, repeat what went wrong, then export again.	Henüz raporlanacak bir şey yok. Hata ayıklama günlüğünü aç, sorunu yeniden oluştur, sonra tekrar dışa aktar.
No screenshot watching for ads, and no reports of which apps you install.	Reklamlarda ekran görüntüsü takibi yok, hangi uygulamaları yüklediğine dair rapor da yok.
Not saved: that isn't a Facebook photo or video	Kaydedilmedi: Bu bir Facebook fotoğrafı veya videosu değil
Not saved: the file is over 512 MB	Kaydedilmedi: Dosya 512 MB'tan büyük
OK	Tamam
Choose a folder name under Movies and Pictures. Invalid characters become underscores. Leave it blank to use the default folder, %1$s.	Movies ve Pictures altında bir klasör adı seç. Geçersiz karakterler alt çizgiye dönüşür. Varsayılan %1$s klasörünü kullanmak için boş bırak.
Open links in your browser	Bağlantıları tarayıcında aç
Paid ads in the feed. They're dropped before Facebook adds them, so no gap is left.	Akıştaki ücretli reklamlar. Facebook eklemeden önce çıkarıldıkları için yerlerinde boşluk kalmaz.
Pause Hushfacebook	Hushfacebook'u duraklat
Posts Facebook files as promotions rather than as ads.	Facebook'un reklam yerine tanıtım olarak saydığı gönderiler.
Posts Facebook slips into your feed from people and pages you don't follow and groups you haven't joined.	Takip etmediğin kişi ve sayfalardan ve katılmadığın gruplardan Facebook'un akışına kattığı gönderiler.
Posts that Facebook's own detection marks as made with AI. A post that only its creator labelled as AI stays. It's off by default because it hasn't been tested on a real feed yet.	Facebook'un kendi tespitinin yapay zekâ ile üretildiğini işaretlediği gönderiler. Yalnızca oluşturan kişinin yapay zekâ olarak etiketlediği bir gönderi kalır. Bu anahtar henüz gerçek bir akışta test edilmediği için varsayılan olarak kapalıdır.
Profiles and some Settings pages open again on this re-signed build.	Profiller ve bazı Ayarlar sayfaları bu yeniden imzalanmış sürümde tekrar açılır.
Re-signed build fix	Yeniden imzalanmış sürüm düzeltmesi
Reading the settings file	Ayar dosyası okunuyor
Reels and Watch	Reels ve Watch
Remove tracking from shared links	Paylaşılan bağlantılardan izlemeyi kaldır
Retry	Yeniden dene
Save any story	Herhangi bir hikayeyi kaydet
Save cancelled	Kaydetme iptal edildi
Save folder	Kayıt klasörü
Save full report	Tam raporu kaydet
Saved to %1$s	Şuraya kaydedildi: %1$s
Saved to the gallery	Galeriye kaydedildi
Saved. Restart Facebook to apply this change.	Kaydedildi. Bu değişikliği uygulamak için Facebook'u yeniden başlat.
Save your switches and download settings to a file. Pause and Debug logging aren't included.	Anahtarlarını ve indirme ayarlarını bir dosyaya kaydet. Duraklatma ve Hata ayıklama günlüğü dahil edilmez.
Saves will go to a folder named %1$s.	Kaydettiklerin %1$s adlı bir klasöre gidecek.
Saving a photo	Fotoğraf kaydediliyor
Saving a video	Video kaydediliyor
Saving the settings file	Ayar dosyası kaydediliyor
Saving...	Kaydediliyor...
Set when you patched	Yamaladığında ayarlananlar
Settings couldn't open	Ayarlar açılamadı
Settings couldn't refresh completely. Reopen settings and try again.	Ayarlar tamamen yenilenemedi. Ayarları yeniden açıp tekrar dene.
Settings exported.	Ayarlar dışa aktarıldı.
Settings imported. %1$d switch changed.	Ayarlar içe aktarıldı. %1$d anahtar değişti.
Settings imported. %1$d switches changed.	Ayarlar içe aktarıldı. %1$d anahtar değişti.
Settings imported. Saves will go to a folder named %1$s.	Ayarlar içe aktarıldı. Kaydettiklerin %1$s adlı bir klasöre gidecek.
Source code and issues	Kaynak kodu ve sorunlar
Stays in while paused	Duraklatılsa da devrede kalır
Stories	Hikayeler
Takes tracking tags such as mibextid off the links you share or copy. A facebook.com/share/ link is made for one share, so Facebook can still trace it back to you.	Paylaştığın veya kopyaladığın bağlantılardan mibextid gibi izleme etiketlerini kaldırır. Bir facebook.com/share/ bağlantısı tek bir paylaşım için oluşturulur, bu yüzden Facebook onu yine de seninle ilişkilendirebilir.
Tap to turn it back on.	Yeniden açmak için dokun.
That file is too large to be a settings file. Nothing was changed.	Bu dosya bir ayar dosyası olamayacak kadar büyük. Hiçbir şey değiştirilmedi.
That file isn't readable text, so it may have been damaged on the way. Nothing was changed.	Bu dosya okunabilir bir metin değil, aktarım sırasında hasar görmüş olabilir. Hiçbir şey değiştirilmedi.
That file lists a setting twice, so there's no telling which value to use. Nothing was changed.	Bu dosyada bir ayar iki kez geçiyor, bu yüzden hangi değerin kullanılacağı belli değil. Hiçbir şey değiştirilmedi.
That isn't a Hushfacebook settings file. Nothing was changed.	Bu bir Hushfacebook ayar dosyası değil. Hiçbir şey değiştirilmedi.
That settings file holds a value Hushfacebook can't read. Nothing was changed.	Bu ayar dosyasında Hushfacebook'un okuyamadığı bir değer var. Hiçbir şey değiştirilmedi.
That settings file is damaged or only partly downloaded. Nothing was changed.	Bu ayar dosyası hasarlı ya da yalnızca bir kısmı indirilmiş. Hiçbir şey değiştirilmedi.
That settings file was written by a newer Hushfacebook than this one. Nothing was changed.	Bu ayar dosyası, Hushfacebook'un bu sürümünden daha yeni bir sürümüyle oluşturulmuş. Hiçbir şey değiştirilmedi.
the ad telemetry block	reklam telemetrisi engeli
the AMOLED black theme	AMOLED siyah tema
the Audience Network block	Audience Network engeli
the background ad prefetch block	arka planda reklam indirme engeli
The diagnostic report couldn't be saved yet. Try again in a moment.	Tanılama raporu henüz kaydedilemedi. Birazdan tekrar dene.
The diagnostic report couldn't be saved. Try again.	Tanılama raporu kaydedilemedi. Tekrar dene.
The file %1$s couldn't be removed. Delete it from %2$s to turn Hushfacebook back on.	%1$s dosyası kaldırılamadı. Hushfacebook'u yeniden açmak için onu %2$s içinden sil.
the Material You theme	Material You teması
the part of the Reels ad block patched into the app	Reels reklam engelinin uygulamaya yamalanan kısmı
the re-signed build fix	yeniden imzalanmış sürüm düzeltmesi
The row of friend suggestions between posts.	Gönderilerin arasındaki arkadaş önerileri satırı.
The row of stories at the top of the feed, Create story included.	Akışın en üstündeki hikaye şeridi, “Hikaye oluştur” da dahil.
The rows of reels between posts, and the reels Facebook adds where your feed ends.	Gönderilerin arasındaki Reels sıraları ve Facebook'un akışının bittiği yere eklediği Reels videoları.
The setting couldn't finish updating. Its saved value is shown.	Ayarın güncellenmesi tamamlanamadı. Kayıtlı değeri gösteriliyor.
There's no diagnostic data to clear.	Temizlenecek tanılama verisi yok.
There's no diagnostic data to put back.	Geri getirilecek tanılama verisi yok.
They're chosen in Morphe Manager when you patch, and Pause doesn't turn them off. Patch again to change them.	Bunlar yamalarken Morphe Manager'da seçilir ve Duraklatma bunları kapatmaz. Değiştirmek için yeniden yamala.
This phone has no file picker, so there's no way to choose a file here.	Bu telefonda dosya seçici yok, bu yüzden burada dosya seçmenin bir yolu yok.
Try again, or go back to Facebook.	Tekrar dene veya Facebook'a geri dön.
Version	Sürüm
Version %1$s for Facebook %2$s	Facebook %2$s için %1$s sürümü
Videos go to %1$s and photos to %2$s.	Videolar %1$s klasörüne, fotoğraflar %2$s klasörüne kaydedilir.
Web links leave Facebook's in-app browser. Facebook's own pages still open in the app.	Web bağlantıları Facebook'un uygulama içi tarayıcısında açılmaz. Facebook'un kendi sayfaları yine uygulamada açılır.
Writes what each patch does to the Android log and the diagnostic report, and shows errors on screen. Leave it off unless you're reporting a problem.	Her yamanın ne yaptığını Android günlüğüne ve tanılama raporuna yazar, hataları da ekranda gösterir. Bir sorun bildirmiyorsan kapalı bırak.
You paused Hushfacebook.	Hushfacebook'u duraklattın.
Your switches already match that file, so nothing will change.	Anahtarların zaten o dosyayla aynı, bu yüzden hiçbir şey değişmeyecek.
Keep feed position on return	Geri dönünce akış konumunu koru
Returning to Facebook within ten minutes keeps your place. Pull to refresh still works.	Facebook'a on dakika içinde dönersen kaldığın yer korunur. Yenilemek için aşağı çekmeye devam edebilirsin.
A finished story stays on screen until you tap or swipe. Turn this off for Facebook's timing.	Biten bir hikaye, dokunana veya kaydırana kadar ekranda kalır. Facebook'un zamanlamasını kullanmak için bunu kapat.
Stop Story auto-advance	Hikayelerin otomatik ilerlemesini durdur
Copy a short report to the clipboard.	Kısa raporu panoya kopyalar.
Save the full report in Download/Morphe.	Tam raporu Download/Morphe konumuna kaydeder.
Folder set to %1$s.	Klasör %1$s olarak ayarlandı.
Save	Kaydet
Folder name	Klasör adı
Hide prompts and promos under reels	Reels videolarının altındaki davetleri ve tanıtımları gizle
Remix, Use template, Add yours and Edits buttons, plus Stars, games, partner apps and outside links. The song and other labels stay.	Remix, şablon kullanma, kendi videonu ekleme ve Edits düğmeleri ile yıldız, oyun, iş ortağı uygulaması ve dış bağlantı düğmeleri. Şarkı ve diğer etiketler kalır.
Hide the Follow button on reels	Reels videolarındaki Takip Et düğmesini gizle
The Follow button next to the reel's author. You can still follow them from their profile.	Reels videosunu paylaşan kişinin adının yanındaki Takip Et düğmesi. Onu profilinden yine takip edebilirsin.
Hide comment and reaction previews	Yorum ve tepki önizlemelerini gizle
The comment Facebook previews under a reel and the bubbles of friends who reacted. Open the comments to see them all.	Facebook'un bir Reels videosunun altında önizleme olarak gösterdiği yorum ve tepki veren arkadaşlarının baloncukları. Hepsini görmek için yorumları aç.
Download quality	İndirme kalitesi
Best	En iyi
Smallest	En küçük
Each video saves at the best quality the player streams.	Her video, oynatıcının sunduğu en iyi kalitede kaydedilir.
Each video saves at its lowest quality, for the smallest file.	Her video en düşük kalitesinde kaydedilir, böylece dosya en küçük olur.
Each video saves at %1$s, or the closest quality it has.	Her video %1$s kalitesinde ya da sahip olduğu en yakın kalitede kaydedilir.
Videos will save at the best quality.	Videolar en iyi kalitede kaydedilecek.
Videos will save at their lowest quality, for the smallest files.	Videolar en düşük kalitelerinde kaydedilecek, böylece dosyalar en küçük olur.
Videos will save at %1$s, or the closest quality each one has.	Videolar %1$s kalitesinde ya da her birinin sahip olduğu en yakın kalitede kaydedilecek.
Settings imported.	Ayarlar içe aktarıldı.
Video file name	Video dosya adı
%1$s becomes the date and time of the save, %2$s the video's number on Facebook. A name with neither gets the date added. Invalid characters become underscores. Leave it blank to use the default, %3$s.	%1$s kaydetme tarihine ve saatine, %2$s ise videonun Facebook'taki numarasına dönüşür. İkisini de içermeyen bir ada tarih eklenir. Geçersiz karakterler alt çizgiye dönüşür. Varsayılan %3$s adını kullanmak için boş bırak.
Videos are named %1$s. Photos keep Facebook's own %2$s names.	Videoların adı %1$s olur. Fotoğraflar Facebook'un kendi %2$s adlarını korur.
Saved videos will be named %1$s.	Kaydedilen videoların adı %1$s olacak.
File name	Dosya adı
File name set to %1$s.	Dosya adı %1$s olarak ayarlandı.
No app on this phone can open the link. The address is %1$s.	Bu telefondaki hiçbir uygulama bağlantıyı açamıyor. Adres: %1$s.
Hushfacebook pauses when Facebook restarts.	Hushfacebook, Facebook yeniden başladığında duraklatılır.
Pause, backup and diagnostics	Duraklatma, yedekleme ve tanılama
